Date,Close,CloseUSD,Returns10d,Returns01d,Turnover
2008-09-15,,,,,
2008-09-16,14.449999809265137,14.449999809265137,-0.10967343087958747,-0.01900880798864446,1707317.991065979
2008-09-17,,,,,
2008-09-18,,,,,
2008-09-19,,,,,
2008-09-20,,,,,
2008-09-21,,,,,
2008-09-22,,,,,
2008-09-23,,,,,
2008-09-24,,,,,
2008-09-25,,,,,
2008-09-26,,,,,
2008-09-27,,,,,
2008-09-28,,,,,
2008-09-29,12.550000190734863,12.550000190734863,-0.14799724502710299,-0.019531249708961695,241967.99926757812
2008-09-30,12.65999984741211,12.65999984741211,-0.12387543152113434,0.008764912749440024,246234.5022201538
2008-10-01,12.800000190734863,12.800000190734863,-0.07913665165349981,0.011058479068731808,83443.7506198883
2008-10-02,11.779999732971191,11.779999732971191,-0.15251798156403418,-0.07968753457535005,135753.0002117157
2008-10-03,11.800000190734863,11.800000190734863,-0.1336269978059189,0.0016978317671512144,204875.25362968445
2008-10-04,,,,,
2008-10-05,,,,,
2008-10-06,11.9399995803833,11.9399995803833,-0.1316363941539418,0.011864354863177162,10748.249888420105
2008-10-07,11.489999771118164,11.489999771118164,-0.12088752567697014,-0.03768842756112478,6927.000045776367
2008-10-08,11.239999771118164,11.239999771118164,-0.12118844373399806,-0.02175805091209948,65858.99872779846
2008-10-09,10.9399995803833,10.9399995803833,-0.15193799194625712,-0.026690408971869473,43920.000076293945
2008-10-10,10.140000343322754,10.140000343322754,-0.20781248498242366,-0.07312607566229157,301387.00404167175
2008-10-11,,,,,
2008-10-12,,,,,
2008-10-13,,,,,
2008-10-14,,,,,
2008-10-15,,,,,
2008-10-16,9.989999771118164,9.989999771118164,-0.151952462005833,,998.9999771118164
2008-10-17,9.920000076293945,9.920000076293945,-0.159322041021411,-0.0070069766194182925,4779.9999713897705
2008-10-18,,,,,
2008-10-19,,,,,
2008-10-20,10.0,10.0,-0.1624790325428992,0.008064508376086854,4805.000066757202
2008-10-21,10.869999885559082,10.869999885559082,-0.053959956301961376,0.08699998855590829,10047137.270498276
2008-10-22,10.010000228881836,10.010000228881836,-0.10943056648425242,-0.07911680457511006,6621930.018424988
2008-10-23,10.0,10.0,-0.08592318248977171,-0.0009990238414763208,97926.50065422058
2008-10-24,10.0,10.0,-0.013806739505185961,0.0,2985.7499599456787
2008-10-25,,,,,
2008-10-26,,,,,
2008-10-27,,,,,
2008-10-28,,,,,
2008-10-29,,,,,
2008-10-30,9.510000228881836,9.510000228881836,-0.04804800332669101,0.0336956984830048,2057940.0329589844
2008-10-31,9.460000038146973,9.460000038146973,-0.04637097123076095,-0.005257643483857488,721912.5044345856
2008-11-01,,,,,
2008-11-02,,,,,
2008-11-03,9.4399995803833,9.4399995803833,-0.056000041961669966,-0.002114213285731581,606196.9931602478
2008-11-04,9.4399995803833,9.4399995803833,-0.13155476727056392,0.0,676396.9806671143
2008-11-05,9.0,9.0,-0.1008991214573286,-0.04661012711246704,335593.4958457947
2008-11-06,9.0,9.0,-0.09999999999999998,0.0,62737.50066757202
2008-11-07,8.380000114440918,8.380000114440918,-0.16199998855590825,-0.06888887617323136,258459.006357193
2008-11-08,,,,,
2008-11-09,,,,,
2008-11-10,8.510000228881836,8.510000228881836,-0.133401171756944,0.015513139936226716,16221.25027179718
2008-11-11,7.980000019073486,7.980000019073486,-0.1687500310440846,-0.062279693954601534,687082.5061798096
2008-11-12,7.039999961853027,7.039999961853027,-0.23478259697753656,-0.11779449310447465,497401.4961719513
2008-11-13,5.900000095367432,5.900000095367432,-0.37960042551322415,-0.1619318000941482,3881592.0373916626
2008-11-14,6.900000095367432,6.900000095367432,-0.2706131006825022,0.16949152268407275,6249297.031652927
2008-11-15,,,,,
2008-11-16,,,,,
2008-11-17,6.900000095367432,6.900000095367432,-0.2690677540170754,0.0,35412.00032234192
2008-11-18,7.0,7.0,-0.25847454330969655,0.014492739601511984,83805.75022697449
2008-11-19,7.28000020980835,7.28000020980835,-0.19111108779907227,0.04000002997262131,190740.75150489807
2008-11-20,7.0,7.0,-0.2222222222222222,-0.038461566172910966,317245.49515247345
2008-11-21,6.75,6.75,-0.19451075085691283,-0.0357142857142857,113652.00109481812
2008-11-22,,,,,
2008-11-23,,,,,
2008-11-24,7.309999942779541,7.309999942779541,-0.1410106056201561,0.08296295448585789,212341.49901866913
2008-11-25,7.610000133514404,7.610000133514404,-0.04636590033517829,0.041039698096193344,211613.25229406357
2008-11-26,8.8100004196167,8.8100004196167,0.2514205209310516,0.15768728844267677,47025.00067949295
2008-11-27,,,,,
2008-11-28,10.119999885559082,10.119999885559082,0.46666662980968887,,95403.00130844116
2008-11-29,,,,,
2008-11-30,,,,,
2008-12-01,9.34000015258789,9.34000015258789,0.3536231918110613,-0.07707507329957841,291900.0005722046
2008-12-02,9.390000343322754,9.390000343322754,0.34142862047467903,0.005353339391649836,150013.50104808807
2008-12-03,9.369999885559082,9.369999885559082,0.28708785927435465,-0.002129974124856604,103537.50157356262
2008-12-04,8.199999809265137,8.199999809265137,0.17142854418073372,-0.12486660518503678,144663.7487411499
2008-12-05,8.020000457763672,8.020000457763672,0.18814821596498832,-0.02195114093759909,3075513.0621910095
2008-12-06,,,,,
2008-12-07,,,,,
2008-12-08,9.0,9.0,0.23119016011617877,0.12219444966336002,2160912.0071411133
2008-12-09,9.699999809265137,9.699999809265137,0.2746385859503975,0.07777775658501529,2044223.9770889282
2008-12-10,9.75,9.75,0.10669688258927446,0.005154658940003776,2438008.235311508
2008-12-11,,,,,
2008-12-12,9.630000114440918,9.630000114440918,-0.048418950262773985,-0.048418950262773985,146470.0007200241
2008-12-13,,,,,
2008-12-14,,,,,
2008-12-15,9.989999771118164,9.989999771118164,0.069593105772078,0.037383141474463644,4612987.5
2008-12-16,9.899999618530273,9.899999618530273,0.05431301986801107,-0.009009024489478712,389659.498500824
2008-12-17,9.970000267028809,9.970000267028809,0.06403419304139368,0.00707077284806279,4433720.021247864
2008-12-18,10.0,10.0,0.2195122234882314,0.003009000217422342,6885000.0
2008-12-19,10.039999961853027,10.039999961853027,0.2518702479790904,0.003999996185302779,2530386.0072612762
2008-12-20,,,,,
2008-12-21,,,,,
2008-12-22,9.859999656677246,9.859999656677246,0.09555551740858292,-0.017928317316702413,463767.98362731934
2008-12-23,9.890000343322754,9.890000343322754,0.019587684308626008,0.003042666094333013,2538862.5
2008-12-24,9.890000343322754,9.890000343322754,0.01435900957156444,0.0,434915.2445077896
2008-12-25,,,,,
2008-12-26,9.899999618530273,9.899999618530273,0.028037331347947836,,37344.499492645264
2008-12-27,,,,,
2008-12-28,,,,,
2008-12-29,,,,,
2008-12-30,,,,,
2008-12-31,,,,,
2009-01-01,,,,,
2009-01-02,,,,,
2009-01-03,,,,,
2009-01-04,,,,,
2009-01-05,10.020000457763672,10.020000457763672,0.01622726233850047,,7245620.910215378
