Date,Close,CloseUSD,Returns10d,Returns01d,Turnover
2008-09-15,,,,,
2008-09-16,13.261859893798828,13.261859893798828,-0.06136164669274358,0.03648512663041936,157761453.93530014
2008-09-17,12.196702003479004,12.196702003479004,-0.14739862350930066,-0.08031738374930997,142872148.44361264
2008-09-18,13.09091567993164,13.09091567993164,-0.031813391380621,0.07331602233108336,161354011.75596914
2008-09-19,13.123786926269531,13.123786926269531,-0.04734026513029588,0.0025109967202892047,135611742.65023416
2008-09-20,,,,,
2008-09-21,,,,,
2008-09-22,12.111230850219727,12.111230850219727,-0.1719100004831784,-0.07715426056049401,87581781.92957291
2008-09-23,11.670698165893555,11.670698165893555,-0.18080018357937888,-0.03637389872047392,96311488.13855647
2008-09-24,11.683853149414062,11.683853149414062,-0.182875682920703,0.0011271805108414856,85798993.32858148
2008-09-25,12.42683219909668,12.42683219909668,-0.13501111566196444,0.06359024203585406,123571470.81072272
2008-09-26,12.755585670471191,12.755585670471191,-0.06775542368258747,0.026455130809476035,89703201.09732135
2008-09-27,,,,,
2008-09-28,,,,,
2008-09-29,11.361673355102539,11.361673355102539,-0.11202459228939632,-0.10927858205644914,133257272.85619187
2008-09-30,11.821928977966309,11.821928977966309,-0.1085768457338192,0.04050949261422554,129761198.00276463
2008-10-01,11.381397247314453,11.381397247314453,-0.06684632910863875,-0.03726394664296473,111451090.36030205
2008-10-02,10.658143997192383,10.658143997192383,-0.18583663222800328,-0.06354696478876776,105244944.82500362
2008-10-03,9.987488746643066,9.987488746643066,-0.23897813925556965,-0.06292420619631178,116569187.35566229
2008-10-04,,,,,
2008-10-05,,,,,
2008-10-06,9.849414825439453,9.849414825439453,-0.1867536052076192,-0.01382468853844987,149631876.08675066
2008-10-07,9.007810592651367,9.007810592651367,-0.22816866098244315,-0.08544713038325458,123756824.99535319
2008-10-08,8.784255027770996,8.784255027770996,-0.248171393851221,-0.024817969092594927,134287702.5300949
2008-10-09,7.535000324249268,7.535000324249268,-0.39365075479195777,-0.14221521342131693,101135366.5394374
2008-10-10,6.52244234085083,6.52244234085083,-0.48865990873707243,-0.13438061576982363,229528774.37066534
2008-10-11,,,,,
2008-10-12,,,,,
2008-10-13,7.258847236633301,7.258847236633301,-0.3611110784686179,0.11290324349366476,109131078.7590004
2008-10-14,6.903793811798096,6.903793811798096,-0.41601799294638164,-0.04891319699405616,129710355.61178285
2008-10-15,5.693984508514404,5.693984508514404,-0.4997112933688389,-0.17523833073001294,112455670.02142355
2008-10-16,6.607917308807373,6.607917308807373,-0.3800123820293607,0.16050848029641362,157827338.83528394
2008-10-17,6.469845771789551,6.469845771789551,-0.3522049500216803,-0.02089486453376066,95036452.4371941
2008-10-18,,,,,
2008-10-19,,,,,
2008-10-20,7.0615973472595215,7.0615973472595215,-0.2830439703868952,0.0914630110736463,78992058.71730964
2008-10-21,6.699970245361328,6.699970245361328,-0.2562043599332329,-0.05121038259686872,65137862.066827916
2008-10-22,6.0030131340026855,6.0030131340026855,-0.3166167062517594,-0.10402391142575229,68867894.6671815
2008-10-23,6.318617343902588,6.318617343902588,-0.16143104552127163,0.05257429941511127,99884931.83932298
2008-10-24,5.910964488983154,5.910964488983154,-0.0937498286551216,-0.0645161485072071,62113899.49973222
2008-10-25,,,,,
2008-10-26,,,,,
2008-10-27,5.864938735961914,5.864938735961914,-0.19202890696428132,-0.007786504741658096,49350289.5640248
2008-10-28,6.7985920906066895,6.7985920906066895,-0.015238247847382702,0.15919234567957452,79218383.2248126
2008-10-29,7.252272605895996,7.252272605895996,0.2736726970457035,0.06673153930151754,123552514.81048857
2008-10-30,7.666499137878418,7.666499137878418,0.16019901272979187,0.05711679007290238,119179259.71360807
2008-10-31,8.080727577209473,8.080727577209473,0.24898303023602897,0.05403097709676197,122217271.51795104
2008-11-01,,,,,
2008-11-02,,,,,
2008-11-03,7.659924507141113,7.659924507141113,0.0847297191355425,-0.05207489870778148,52345309.91860873
2008-11-04,7.705950736999512,7.705950736999512,0.15014700883704157,0.0060087054141968466,67249097.80654562
2008-11-05,7.133922100067139,7.133922100067139,0.18839022018104212,-0.07423206512154601,79185784.67234553
2008-11-06,6.864344120025635,6.864344120025635,0.08636806858539536,-0.03778818667489614,104959972.19989157
2008-11-07,7.206247329711914,7.206247329711914,0.2191322318283091,0.04980857656725446,59815462.77192605
2008-11-08,,,,,
2008-11-09,,,,,
2008-11-10,6.535592079162598,6.535592079162598,0.1143495905743146,-0.09306581079782716,43105398.960114755
2008-11-11,6.187115669250488,6.187115669250488,-0.08994162514927917,-0.0533197919471069,76756759.48436761
2008-11-12,5.5033111572265625,5.5033111572265625,-0.24116046703036953,-0.11052072542014757,87343580.48662566
2008-11-13,5.509884834289551,5.509884834289551,-0.2813036647892555,0.001194494891381126,108521193.72700968
2008-11-14,4.944432735443115,4.944432735443115,-0.38812035324787153,-0.10262503044119353,88971483.10076879
2008-11-15,,,,,
2008-11-16,,,,,
2008-11-17,4.609105587005615,4.609105587005615,-0.39828315765923183,-0.06781913444464083,50959471.23818443
2008-11-18,4.004201889038086,4.004201889038086,-0.4803753585119318,-0.13124101553952805,93318256.56401163
2008-11-19,3.7346229553222656,3.7346229553222656,-0.47649793438491317,-0.06732401142255595,125835302.51812243
2008-11-20,3.8463993072509766,3.8463993072509766,-0.43965523289694686,0.0299297554976512,95887762.22375381
2008-11-21,3.767500162124634,3.767500162124634,-0.4771897230628014,-0.020512468629454883,69240274.3875275
2008-11-22,,,,,
2008-11-23,,,,,
2008-11-24,4.378979206085205,4.378979206085205,-0.3299797244006879,0.16230365431908456,62976388.48656483
2008-11-25,4.2474775314331055,4.2474775314331055,-0.31349634328920706,-0.03003021217122004,79061796.46491353
2008-11-26,4.622255325317383,4.622255325317383,-0.1600955873178711,0.08823537996628938,62011466.17369235
2008-11-27,,,,,
2008-11-28,4.8786821365356445,4.8786821365356445,-0.013297905427280154,,31780418.705741923
2008-11-29,,,,,
2008-11-30,,,,,
2008-12-01,4.214601516723633,4.214601516723633,-0.08559232650130688,-0.13611885366312793,57151521.17323534
2008-12-02,4.602530002593994,4.602530002593994,0.14942506150698676,0.09204392973595543,49038091.42423129
2008-12-03,4.8589558601379395,4.8589558601379395,0.30105660417830693,0.055714108848703425,96427227.64327604
2008-12-04,5.148256301879883,5.148256301879883,0.3384612180474169,0.059539631572971485,127128652.45923604
2008-12-05,5.661111354827881,5.661111354827881,0.5026174150541693,0.09961723404499678,74954775.28814036
2008-12-06,,,,,
2008-12-07,,,,,
2008-12-08,5.799187660217285,5.799187660217285,0.3243240918245287,0.02439031786075896,85686651.63859627
2008-12-09,5.628238201141357,5.628238201141357,0.3250778042944422,-0.02947817333945746,73008005.09522955
2008-12-10,5.81233549118042,5.81233549118042,0.25746742274158585,0.03270957686221054,100619699.46861802
2008-12-11,,,,,
2008-12-12,5.674156665802002,5.674156665802002,0.1630511082714694,0.04039192546187431,52836198.592150055
2008-12-13,,,,,
2008-12-14,,,,,
2008-12-15,5.440512657165527,5.440512657165527,0.2908723720563977,-0.04117686951518995,68237564.77670847
2008-12-16,5.654129505157471,5.654129505157471,0.22848292177797713,0.03926410275152947,64896908.9974863
2008-12-17,6.682153701782227,6.682153701782227,0.37522420333172746,0.18181829681952522,158065490.90090647
2008-12-18,6.955849647521973,6.955849647521973,0.35110787801727117,0.04095924127976103,148682132.14202034
2008-12-19,7.089356422424316,7.089356422424316,0.25229058007813365,0.019193453232547286,107036929.05189098
2008-12-20,,,,,
2008-12-21,,,,,
2008-12-22,6.241570472717285,6.241570472717285,0.07628358287743775,-0.11958574222977458,77755343.76397824
2008-12-23,5.814340114593506,5.814340114593506,0.03306574931643946,-0.06844917637175751,57268041.93765238
2008-12-24,5.88776969909668,5.88776969909668,0.01297829556306973,0.012629048706468193,16219278.258529948
2008-12-25,,,,,
2008-12-26,5.740908622741699,5.740908622741699,0.011764207594409548,,15952815.02026315
2008-12-27,,,,,
2008-12-28,,,,,
2008-12-29,5.934499263763428,5.934499263763428,0.09079780486261457,0.03372125455103925,37074850.05354009
2008-12-30,6.2816243171691895,6.2816243171691895,0.11097991502305415,0.05849272836300412,41743245.43215955
2008-12-31,6.909117221832275,6.909117221832275,0.03396562398579883,0.09989341497994353,84379517.13498995
2009-01-01,,,,,
2009-01-02,7.329672813415527,7.329672813415527,0.03389819564312879,,62855718.34467716
2009-01-03,,,,,
2009-01-04,,,,,
2009-01-05,7.783606052398682,7.783606052398682,0.24705890711669998,0.061930900674354694,116356635.50706196
2009-01-06,7.803634166717529,7.803634166717529,0.34213582503215845,0.002573115106805135,92478642.74337481
2009-01-07,7.54996395111084,7.54996395111084,0.28231305519120076,-0.03250667704139587,94811756.00366694
2009-01-08,,,,,
2009-01-09,6.875741004943848,6.875741004943848,0.1976746986891047,-0.05763959647465933,89910382.3951618
2009-01-10,,,,,
2009-01-11,,,,,
2009-01-12,6.628746032714844,6.628746032714844,0.11698489427584025,-0.03592266957865453,60652144.36283709
2009-01-13,6.708853244781494,6.708853244781494,0.06801249263579567,0.012084821423433256,65998490.36865169
2009-01-14,6.321674823760986,6.321674823760986,-0.08502423380732582,-0.05771156513546871,76906298.37504894
2009-01-15,,,,,
2009-01-16,6.515266418457031,6.515266418457031,-0.11111087980187673,0.0020537567379266264,63000533.45699559
2009-01-17,,,,,
2009-01-18,,,,,
2009-01-19,,,,,
2009-01-20,5.827692031860352,5.827692031860352,-0.25320794038302863,,54622628.55462805
2009-01-21,6.181491851806641,6.181491851806641,-0.18125544812738525,0.06071010925286435,49530051.22190586
2009-01-22,6.268274307250977,6.268274307250977,-0.1408964500929749,0.014039079485152595,87531300.28423451
2009-01-23,6.441834449768066,6.441834449768066,-0.06310687893330924,0.027688664217569325,63676288.385108165
2009-01-24,,,,,
2009-01-25,,,,,
2009-01-26,6.495236873626709,6.495236873626709,-0.020140937430582984,0.008289940431574605,51844599.913095035
2009-01-27,6.388431072235107,6.388431072235107,-0.0477610943115544,-0.01644371151809354,55523234.1509291
2009-01-28,6.702178478240967,6.702178478240967,0.06019032378093847,0.04911180890241473,60508698.07019955
2009-01-29,6.2816243171691895,6.2816243171691895,-0.033880605771698824,-0.06274887522573924,63240687.8909928
2009-01-30,5.974551200866699,5.974551200866699,-0.08299203483967221,-0.04888434914249573,92234440.35780631
2009-01-31,,,,,
2009-02-01,,,,,
2009-02-02,,,,,
2009-02-03,5.894446849822998,5.894446849822998,0.011454760752231508,0.027939738357299015,118596211.62484519
2009-02-04,5.553995609283447,5.553995609283447,-0.10151210380384101,-0.05775796257281951,93834996.04772806
2009-02-05,5.8410420417785645,5.8410420417785645,-0.06815787639960191,0.05168286989916271,104490653.28369752
2009-02-06,6.475213050842285,6.475213050842285,0.005181536615772586,0.1085715535905678,102919182.82057944
2009-02-07,,,,,
2009-02-08,,,,,
